dataset,mincoh,minsize,minsup,iterations,itemsets,time(ms),customtime,cellsize,eps,repartition,disabledpruning,storagethr,nexecutor,ncore,maxram,weeklyscale,timebucketthreshold,totalcells
geolife,0.0,15,15,43029,1229,6408, 16906,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,8177
geolife,0.0,15,15,42591,4771,11752, 35815,10,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,15,273138,17880,11797, 36844,10,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,15,433374,25808,14927, 41776,10,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,15,391100,27996,11910, 38746,10,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,1674
geolife,0.0,15,15,2115,0,2498, 3979,50,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,15,3777,0,3121, 4671,50,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,15,29052,1,4557, 6280,50,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,15,2122,0,2367, 4346,50,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,15,3786,0,2971, 4729,50,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,15,20442,1,4558, 7048,50,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,15,2122,0,2703, 4405,50,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,15,3786,0,2637, 4466,50,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,15,13144,1,3319, 5151,50,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,15,2122,0,2053, 3803,50,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,1663
geolife,0.0,15,15,3786,0,2049, 4006,50,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,1663
geolife,0.0,15,15,13144,1,3081, 4969,50,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,1663
geolife,0.0,15,15,439,0,863, 2331,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,15,439,0,508, 2246,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,15,439,0,477, 2256,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,15,439,0,504, 2445,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,15,439,0,626, 2728,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,15,439,0,582, 2360,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,15,439,0,551, 2378,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,15,439,0,637, 2452,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,15,439,0,987, 2630,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,15,439,0,964, 2831,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,605
geolife,0.0,15,15,439,0,1113, 2978,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,605
geolife,0.0,15,15,439,0,600, 2493,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,605
geolife,0.0,15,15,132,0,646, 2493,50,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,15,166,0,653, 2871,50,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,15,138,0,622, 2564,50,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,15,137,0,836, 2822,50,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,90
geolife,0.0,15,15,2320,0,2277, 4164,100,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,15,6802,0,2793, 4487,100,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,15,34438,0,3940, 5435,100,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,15,2319,0,2001, 5904,100,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,15,6802,0,2057, 3781,100,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,15,32045,0,3410, 5060,100,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,15,2319,0,2213, 5192,100,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,15,6802,0,2066, 3892,100,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,15,32045,0,4696, 6405,100,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,15,2319,0,2292, 3801,100,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,541
geolife,0.0,15,15,6802,0,2252, 4032,100,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,541
geolife,0.0,15,15,32045,0,3747, 5516,100,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,541
geolife,0.0,15,15,55,0,303, 1708,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,15,55,0,631, 2084,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,15,55,0,521, 2033,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,15,55,0,378, 2060,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,15,55,0,307, 3106,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,15,55,0,643, 2537,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,15,55,0,318, 2297,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,15,55,0,385, 2543,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,15,55,0,697, 2649,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,15,55,0,332, 2247,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,175
geolife,0.0,15,15,55,0,288, 1752,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,175
geolife,0.0,15,15,55,0,277, 2271,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,175
geolife,0.0,15,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
geolife,0.0,15,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,25
besttrj,0.0,5,5,135333,68374,17471, 19526,10,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,5,5,135333,68374,17108, 19027,10,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,5,135333,68374,17984, 19882,10,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,5,219754,115671,13863, 48273,10,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,5,5,219754,115671,16678, 43776,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,5,219754,115671,16717, 40976,10,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,5,249666,134002,13536, 31931,10,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,5,5,249666,134002,13795, 32169,10,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,5,249666,134002,18939, 36471,10,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,5,248647,134858,14507, 34758,10,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,5,5,248646,134858,15589, 38351,10,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,5,248646,134858,10629, 30228,10,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,5,91039,61007,16300, 19297,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,5,91039,61007,14882, 16918,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,5,91039,61007,15533, 17624,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,5,193563,130133,13208, 37346,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,5,193563,130133,12875, 37917,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,5,193563,130133,12208, 44919,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,5,231721,155826,13182, 36540,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,5,231721,155826,12740, 32639,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,5,231721,155826,13067, 39070,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,5,231600,157112,13104, 34816,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,5,231600,157112,11874, 36745,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,5,231600,157112,10046, 31609,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,5,48163,40405,18420, 20612,10,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,5,253488,223494,23875, 59424,10,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,5,341838,296863,27351, 57254,10,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,5,346625,300527,24449, 53547,10,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,5,4430,512,2096, 3762,50,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,5,4430,512,1992, 3410,50,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,5,4430,512,2060, 3839,50,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,5,4332,516,2033, 10034,50,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,5,4332,516,2195, 8881,50,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,5,4332,516,1560, 9948,50,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,5,4327,516,1565, 8224,50,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,5,4327,516,2314, 9625,50,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,5,4327,516,2998, 10601,50,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,5,4327,516,1997, 8341,50,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,5,4327,516,1948, 9502,50,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,5,4327,516,1529, 11238,50,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,5,873,211,1478, 4098,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,5,873,211,1524, 4322,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,5,873,211,1160, 3809,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,5,812,212,1089, 6405,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,5,812,212,2112, 8024,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,5,812,212,1582, 7447,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,5,810,212,1763, 8323,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,5,810,212,1325, 6357,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,5,810,212,1050, 5920,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,5,810,212,1245, 6967,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,5,810,212,1127, 7287,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,5,810,212,1101, 8374,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,5,255,89,1165, 3746,50,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,5,260,91,1170, 5422,50,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,5,260,91,1554, 5898,50,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,5,260,91,1291, 6091,50,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,5,549,44,1060, 4348,100,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,5,549,44,1179, 3044,100,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,5,549,44,992, 4743,100,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,5,543,44,1516, 5369,100,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,5,543,44,1403, 5844,100,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,5,543,44,1046, 4503,100,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,5,543,44,1495, 4605,100,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,5,543,44,1532, 5396,100,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,5,543,44,855, 4226,100,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,5,543,44,834, 4158,100,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,5,543,44,855, 3876,100,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,5,543,44,1069, 4345,100,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,5,47,5,904, 2724,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,5,47,5,565, 2541,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,5,47,5,561, 2440,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,5,44,5,596, 3951,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,5,44,5,744, 2937,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,5,44,5,575, 2959,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,5,44,5,428, 2497,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,5,44,5,397, 2573,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,5,44,5,435, 2600,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,5,44,5,475, 3836,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,5,44,5,498, 4827,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,5,44,5,420, 3948,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,5,6,1,626, 3034,100,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,5,5,5,1,279, 3380,100,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,5,5,5,1,349, 2400,100,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,5,5,5,1,276, 3815,100,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,5,10,79997,11334,14809, 16535,10,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,5,10,79997,11334,13465, 15621,10,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,10,79997,11334,13049, 14702,10,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,10,125287,20013,10565, 35783,10,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,5,10,125287,20013,10788, 30039,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,10,125287,20013,12515, 37520,10,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,10,138703,25153,11615, 29150,10,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,5,10,138703,25153,10723, 40545,10,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,10,138703,25153,13555, 44715,10,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,10,134651,25294,11054, 33570,10,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,5,10,134650,25294,11267, 29344,10,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,10,134650,25294,8019, 25298,10,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,10,59227,12547,14333, 17934,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,10,59227,12547,14576, 16456,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,10,59227,12547,12614, 16337,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,10,126576,31297,11319, 35392,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,10,126576,31297,10475, 33960,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,10,126576,31297,9246, 30728,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,10,143011,40205,9870, 34117,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,10,143011,40205,10688, 36214,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,10,143011,40205,11315, 30469,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,10,137376,40435,9862, 29494,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,5,10,137376,40435,11295, 30935,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,5,10,137376,40435,9370, 34987,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,5,10,37095,10461,15193, 17485,10,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,10,220148,117271,19529, 46174,10,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,10,286004,150390,20592, 48382,10,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,10,284561,151108,20472, 49665,10,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,5,10,21,0,324, 2067,50,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,10,21,0,554, 1928,50,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,10,21,0,323, 1926,50,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,10,21,0,324, 2062,50,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,10,21,0,510, 2119,50,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,10,21,0,340, 2071,50,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,10,21,0,423, 2502,50,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,10,21,0,308, 2079,50,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,10,21,0,434, 2228,50,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,10,21,0,379, 3157,50,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,5,10,21,0,293, 2055,50,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,5,10,21,0,370, 2143,50,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,5,10,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,10,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,10,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,10,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,10,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,10,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,10,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,10,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,10,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,10,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,5,10,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,5,10,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,5,10,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,10,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,10,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,10,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,5,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,5,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,5,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,5,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,5,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,5,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,5,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,5,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,5,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,5,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,5,15,28887,1892,9604, 11212,10,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,5,15,28887,1892,8437, 10266,10,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,15,28887,1892,8718, 11272,10,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,15,38604,4509,8630, 25661,10,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,5,15,38604,4509,8179, 23941,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,5,15,38604,4509,9882, 31329,10,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,5,15,42520,5669,8786, 28127,10,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
